i,ts,side,entry_px,fwd_close,adx_14,bb_width_rank,atr_rank,dist_from_mid,year,signed_ret,adx_bucket
91272,2023-12-31 13:00:00,LONG,42541.2,42670.0,45.16756444474964,0.42,0.338,0.0015349844618136616,2023,0.003027653192669763,Q3
91310,2023-12-31 22:30:00,LONG,42523.6,42576.2,24.432138541712533,0.05,0.156,-0.0011943783184515254,2023,0.0012369601821106055,LOW
91340,2024-01-01 06:00:00,LONG,42308.2,42700.0,33.56253722537158,0.66,0.254,-0.003517631139809193,2024,0.009260616145333599,Q2
91364,2024-01-01 12:00:00,SHORT,42669.0,42880.0,61.66987129117198,0.35,0.054,0.003505413341266933,2024,-0.004945042068011905,HIGH
91400,2024-01-01 21:00:00,SHORT,43781.1,44937.6,74.95536531569168,1.0,0.888,0.013011713665943567,2024,-0.026415508061697856,HIGH
91424,2024-01-02 03:00:00,SHORT,45286.0,45377.1,74.61650227905798,0.985,1.0,0.027316231056545983,2024,-0.0020116592324338324,HIGH
91448,2024-01-02 09:00:00,SHORT,45734.7,45525.0,40.15702151390014,0.78,0.938,0.023422395273898968,2024,0.004585139948441711,Q3
91472,2024-01-02 15:00:00,LONG,45141.6,45161.6,31.08652484727387,0.685,0.94,-0.00761519521632082,2024,0.00044305031279352086,Q2
91497,2024-01-02 21:15:00,LONG,44844.3,45189.9,29.641290999030495,0.595,0.908,-0.009491098643813162,2024,0.0077066650611114125,Q2
91596,2024-01-03 22:00:00,SHORT,42925.2,42901.1,22.19701608841345,0.46,0.864,0.0006690522536803023,2024,0.0005614417638123653,LOW
91638,2024-01-04 08:30:00,LONG,42801.6,43273.9,34.430824171466035,0.38,0.748,-0.003168547882802224,2024,0.011034634219281591,Q2
91706,2024-01-05 01:30:00,LONG,43925.9,43642.4,39.74285240738558,0.655,0.674,-0.0017680331426674493,2024,-0.006454051026842933,Q3
91769,2024-01-05 17:15:00,LONG,43407.1,43784.0,49.69751707989157,0.725,0.872,-0.0059336511993257615,2024,0.008682911320959047,Q3
91809,2024-01-06 03:15:00,LONG,43907.8,43606.9,32.321353594435955,0.04,0.142,0.002575636488183649,2024,-0.006852996506315539,Q2
91833,2024-01-06 09:15:00,LONG,43715.1,43670.1,48.934941754858066,0.1,0.2,-0.003394583257340905,2024,-0.0010293925897458774,Q3
91947,2024-01-07 13:45:00,SHORT,44406.2,44056.3,28.187185448987158,0.85,0.19,0.005962440251002358,2024,0.007879530335853872,Q2
91971,2024-01-07 19:45:00,LONG,44238.8,43916.9,41.17907433676984,0.525,0.29,0.0034454679281147337,2024,-0.007276417986021353,Q3
92000,2024-01-08 03:00:00,LONG,43379.4,44019.3,53.3074182990056,0.92,0.62,-0.009481751766482728,2024,0.014751241372633126,HIGH
92038,2024-01-08 12:30:00,SHORT,44884.6,44916.4,27.927326426586568,1.0,0.852,0.016200257872876947,2024,-0.0007084835333277541,Q2
92120,2024-01-09 09:00:00,LONG,46594.3,46569.6,11.882781758758938,0.21,0.35,-0.0032665197766700983,2024,-0.0005301077599621491,LOW
92144,2024-01-09 15:00:00,LONG,46576.8,46653.5,49.61570286284247,0.365,0.98,0.007065945945946009,2024,0.001646742584290829,Q3
92228,2024-01-10 12:00:00,LONG,45480.8,45295.5,55.03407091091287,0.42,0.752,-0.0009983251420882916,2024,-0.004074246715097423,HIGH
92257,2024-01-10 19:15:00,SHORT,46290.0,46827.3,52.435226961984355,0.875,0.95,0.016697873368511796,2024,-0.011607258587167917,HIGH
92325,2024-01-11 12:15:00,SHORT,47145.1,46073.7,74.71345186167306,0.765,0.592,0.01611403212892091,2024,0.022725585479721148,HIGH
92349,2024-01-11 18:15:00,SHORT,46464.8,46202.1,26.82838476010348,1.0,0.928,-0.01794298697524498,2024,0.005653742187634604,Q2
92392,2024-01-12 05:00:00,LONG,46019.2,45735.5,40.75133742725159,0.125,0.302,-0.005783493817905376,2024,-0.006164818162853703,Q3
92416,2024-01-12 11:00:00,LONG,46025.5,45191.0,31.702780792161356,0.225,0.58,-0.0001379479642899111,2024,-0.018131253326960056,Q2
92459,2024-01-12 21:45:00,LONG,43466.2,42688.1,35.20368300531974,0.29,0.68,-0.028559104506632852,2024,-0.017901265811135977,Q2
92498,2024-01-13 07:30:00,SHORT,43150.1,42565.1,43.366208656883025,0.555,0.104,0.01089609933231811,2024,0.013557326634237234,Q3
92522,2024-01-13 13:30:00,LONG,42726.5,42880.9,61.30661501851086,0.35,0.192,-0.0030077889834185237,2024,0.003613682375106818,HIGH
92549,2024-01-13 20:15:00,LONG,42808.9,42742.1,36.67731816868804,0.095,0.056,-0.0019281164610320985,2024,-0.001560423183029765,Q2
92574,2024-01-14 02:30:00,LONG,42786.2,42857.9,25.872003593001804,0.15,0.004,-0.004085033879013168,2024,0.0016757739645026754,LOW
92598,2024-01-14 08:30:00,LONG,42937.3,42850.1,36.33996526256731,0.53,0.034,0.002965404394030985,2024,-0.0020308682660531603,Q2
92651,2024-01-14 21:45:00,LONG,42558.0,42280.9,58.18316949544158,0.835,0.692,0.0007042410832379356,2024,-0.0065111142440903835,HIGH
92675,2024-01-15 03:45:00,LONG,42571.8,42713.1,35.9869310055481,0.885,0.362,0.004850553387952216,2024,0.003319098558200396,Q2
92724,2024-01-15 16:00:00,LONG,42344.8,43096.5,24.912888374507926,0.83,0.576,-0.0051148311306900935,2024,0.01775188452891493,LOW
92786,2024-01-16 07:30:00,LONG,42778.5,42837.0,34.40229709408124,0.335,0.078,0.0009195305480683521,2024,0.0013675093797117712,Q2
92810,2024-01-16 13:30:00,SHORT,42980.0,43095.9,27.195717980506384,0.4,0.258,0.0026395688043325195,2024,-0.002696603071195939,Q2
92861,2024-01-17 02:15:00,LONG,42995.5,42810.5,30.010697526562698,0.5,0.072,0.004110276859841894,2024,-0.00430277587189357,Q2
92885,2024-01-17 08:15:00,LONG,42712.5,42649.5,53.332078602949096,0.135,0.198,-0.008355698776943041,2024,-0.0014749780509218612,HIGH
92909,2024-01-17 14:15:00,LONG,42539.7,42417.8,31.211574771755956,0.275,0.534,-0.003965201754663375,2024,-0.0028655585253303194,Q2
92936,2024-01-17 21:00:00,SHORT,42676.7,42608.0,32.48258682176563,0.755,0.524,0.0025665150249780055,2024,0.0016097777007124988,Q2
92977,2024-01-18 07:15:00,SHORT,42881.1,42454.9,38.93766230266757,0.5,0.024,0.00454587515417429,2024,0.009939110703783184,Q3
93001,2024-01-18 13:15:00,LONG,42420.0,42101.0,60.059998255609834,0.85,0.368,-0.0051979695907639935,2024,-0.00752003771805752,HIGH
93025,2024-01-18 19:15:00,LONG,41548.1,41321.8,50.07836385223321,1.0,0.998,-0.012913487591957143,2024,-0.005446699127035788,HIGH
93049,2024-01-19 01:15:00,LONG,41142.9,41196.9,22.252059969834757,0.765,0.674,-0.01448230432960054,2024,0.0013124986328139241,LOW
93113,2024-01-19 17:15:00,LONG,40731.7,41588.9,40.17207850543149,0.91,0.914,-0.005067276677703478,2024,0.02104503372066485,Q3
93137,2024-01-19 23:15:00,SHORT,41654.1,41580.3,45.672468733108765,0.645,0.752,0.009833084839448673,2024,0.0017717343550813878,Q3
93262,2024-01-21 06:30:00,LONG,41618.3,41752.7,26.041282674326656,0.065,0.012,-0.0021207598290443894,2024,0.0032293486278871116,LOW
93339,2024-01-22 01:45:00,LONG,41363.9,41133.6,30.57180777845021,0.98,0.726,-0.004995002591916862,2024,-0.005567656821528021,Q2
93363,2024-01-22 07:45:00,LONG,41042.6,40809.4,36.188541839461145,0.88,0.794,-0.004859006376839742,2024,-0.005681901244073161,Q2
93408,2024-01-22 19:00:00,LONG,40222.0,39761.0,22.240210176090905,0.745,0.916,-0.009774970118700533,2024,-0.011461389289443588,LOW
93446,2024-01-23 04:30:00,SHORT,40134.0,39528.1,46.5402611551296,0.66,0.502,0.0006233015034032262,2024,0.015096925300244219,Q3
93476,2024-01-23 12:00:00,LONG,38853.4,38973.1,69.5894379239359,0.955,0.89,-0.01418585474151598,2024,0.003080811460515607,HIGH
93500,2024-01-23 18:00:00,LONG,39539.9,39305.3,31.084237325203144,0.85,0.88,0.005170770149860854,2024,-0.005933247175637736,Q2
93525,2024-01-24 00:15:00,SHORT,39881.0,39666.5,45.322552742741486,0.84,0.63,0.01616704674302167,2024,0.005378501040595772,Q3
93568,2024-01-24 11:00:00,SHORT,40180.1,40012.3,51.666811682861194,0.295,0.646,0.004483665931263752,2024,0.0041761966744730756,HIGH
93598,2024-01-24 18:30:00,LONG,39851.6,39825.6,17.73825286353086,0.145,0.652,-0.00573085204322226,2024,-0.0006524204799807286,LOW
93622,2024-01-25 00:30:00,LONG,40142.8,39964.5,25.89649174639158,0.68,0.438,0.006620058778097636,2024,-0.004441643333300191,LOW
93646,2024-01-25 06:30:00,LONG,39984.8,40068.2,31.001006636018605,0.04,0.302,0.0038285512009098143,2024,0.0020857926011883057,Q2
93670,2024-01-25 12:30:00,SHORT,39901.9,39815.5,29.879023133327742,0.16,0.478,-0.0034278949478198212,2024,0.002165310423814441,Q2
93694,2024-01-25 18:30:00,LONG,39821.0,39929.3,39.682422240968485,0.335,0.692,-0.002421234716973606,2024,0.0027196705256021425,Q3
93792,2024-01-26 19:00:00,SHORT,42042.0,41862.0,50.33492895744884,0.885,0.712,0.02456499488229273,2024,0.004281432852861425,HIGH
93849,2024-01-27 09:15:00,LONG,41539.9,41715.5,60.92150273943406,0.64,0.268,-0.003744959054874537,2024,0.004227261018923939,HIGH
93903,2024-01-27 22:45:00,SHORT,42135.3,42082.8,64.56498173148935,0.79,0.234,0.005073635700075958,2024,0.0012459861446340716,HIGH
93972,2024-01-28 16:00:00,LONG,42313.9,41686.9,50.73532725778238,0.335,0.456,-0.0038514507680536413,2024,-0.014817825820829562,HIGH
93996,2024-01-28 22:00:00,LONG,41898.2,42241.9,63.67309194805177,0.83,0.572,-0.006035214909638046,2024,0.008203216367290347,HIGH
94026,2024-01-29 05:30:00,LONG,42140.8,42228.0,43.23871863230697,0.67,0.334,0.002242755045009761,2024,0.0020692535500037275,Q3
94050,2024-01-29 11:30:00,LONG,42220.8,42082.7,17.831004637693205,0.665,0.42,0.0016511985423903904,2024,-0.003270899651356815,LOW
94074,2024-01-29 17:30:00,LONG,43038.6,43196.6,50.33355241408422,1.0,0.996,0.011883671912378864,2024,0.0036711231313286212,HIGH
94133,2024-01-30 08:15:00,LONG,43419.4,43392.9,36.414442603842,0.005,0.214,0.000854033956205759,2024,-0.0006103262596903688,Q2
94157,2024-01-30 14:15:00,LONG,43381.9,43340.6,36.951631265664346,0.61,0.904,-0.002485628880202312,2024,-0.0009520099396292673,Q2
94241,2024-01-31 11:15:00,LONG,42487.1,43004.0,41.33354644660533,0.84,0.75,-0.008187852564962994,2024,0.012166045693869467,Q3
94265,2024-01-31 17:15:00,SHORT,43540.4,42286.2,47.76405658913965,0.935,0.938,0.013263766146270388,2024,0.02880543127761813,Q3
94289,2024-01-31 23:15:00,SHORT,42621.1,42016.1,70.02045628805548,0.96,0.948,-0.008883080522101894,2024,0.014194847153170613,HIGH
94313,2024-02-01 05:15:00,LONG,42045.2,42207.3,62.125584223520434,0.52,0.606,-0.01781221602655597,2024,0.003855374691998274,HIGH
94341,2024-02-01 12:15:00,LONG,42199.9,42505.2,15.760575201722782,0.09,0.372,-0.0016784616349092662,2024,0.007234614300033783,LOW
94405,2024-02-02 04:15:00,LONG,43019.0,43022.3,42.63297291140238,0.265,0.056,0.0030076941011890884,2024,7.671029080180643e-05,Q3
94429,2024-02-02 10:15:00,SHORT,43006.1,42695.5,22.187368421750627,0.24,0.12,-0.003174323558487505,2024,0.007222231264867043,LOW
94507,2024-02-03 05:45:00,LONG,43154.4,43077.2,31.489626884731727,0.035,0.002,0.002095710701360814,2024,-0.0017889253471257709,Q2
94531,2024-02-03 11:45:00,LONG,42978.0,43097.4,31.467586355685512,0.045,0.022,-0.004249167079844357,2024,0.002778165573083937,Q2
94583,2024-02-04 00:45:00,LONG,42997.0,42902.0,32.93255076565112,0.22,0.112,-0.0014932201303723507,2024,-0.002209456473707468,Q2
94609,2024-02-04 07:15:00,LONG,42817.5,43020.9,64.39397052876869,0.78,0.206,-0.001811391484361819,2024,0.004750394114555998,HIGH
94642,2024-02-04 15:30:00,LONG,42900.0,42656.5,37.7291812748282,0.51,0.244,-0.0001689691136113361,2024,-0.005675990675990676,Q3
94671,2024-02-04 22:45:00,LONG,42554.2,42436.0,37.67078694604165,0.965,0.742,-0.0021151663524401117,2024,-0.002777634170070101,Q3
94695,2024-02-05 04:45:00,SHORT,42740.1,43023.5,40.16536659925551,0.965,0.458,0.0038318855624933554,2024,-0.00663077531404937,Q3
94765,2024-02-05 22:15:00,LONG,42410.0,42722.8,28.61573062268223,0.9,0.74,-0.012471591967512354,2024,0.007375618957793042,Q2
94806,2024-02-06 08:30:00,SHORT,43036.0,42841.0,29.125621110975235,0.245,0.372,0.008197047750907238,2024,0.004531090250023236,Q2
94839,2024-02-06 16:45:00,SHORT,43144.2,43075.7,30.740115182284562,0.92,0.844,0.0032391657694819808,2024,0.0015876989259274712,Q2
94877,2024-02-07 02:15:00,LONG,43026.3,42913.3,12.978930989727514,0.105,0.416,-0.0014064599681109233,2024,-0.0026263006579696603,LOW
94912,2024-02-07 11:00:00,LONG,42950.4,42995.6,20.94220979566622,0.33,0.558,-0.0008432850664101529,2024,0.0010523766949783258,LOW
94952,2024-02-07 21:00:00,SHORT,44139.3,44543.2,62.581836851779315,1.0,0.954,0.013897088043221092,2024,-0.009150575564179635,HIGH
94976,2024-02-08 03:00:00,SHORT,44633.7,44470.2,73.14614531733658,0.86,0.934,0.017929165939715996,2024,0.003663151385612217,HIGH
95000,2024-02-08 09:00:00,LONG,44603.8,44778.8,21.256355584691455,0.31,0.404,0.004199944841249805,2024,0.003923432532654168,LOW
95024,2024-02-08 15:00:00,SHORT,44992.9,45221.3,30.49402568235002,0.735,0.9,0.003801662111662702,2024,-0.005076356491802072,Q2
95048,2024-02-08 21:00:00,SHORT,45363.5,45316.9,26.91242718449147,0.715,0.866,0.006061184026684356,2024,0.0010272575969666922,Q2
95094,2024-02-09 08:30:00,SHORT,46415.0,47443.6,44.06985731960753,0.635,0.588,0.012638620114888678,2024,-0.022160939351502717,Q3
95118,2024-02-09 14:30:00,SHORT,47137.0,47792.8,78.11421964498689,0.94,1.0,0.01177220583169034,2024,-0.013912637630736002,HIGH
95147,2024-02-09 21:45:00,LONG,47482.1,47280.0,31.486424297766778,0.43,0.912,0.00261411410460248,2024,-0.0042563408105369925,Q2
95193,2024-02-10 09:15:00,LONG,47185.3,47114.7,44.496716497638964,0.22,0.07,-0.002402801753527175,2024,-0.0014962286983447347,Q3
95217,2024-02-10 15:15:00,LONG,47274.8,47469.8,18.37831253696096,0.335,0.206,0.0023673143121271892,2024,0.004124819142545288,LOW
95296,2024-02-11 11:00:00,LONG,48176.7,48100.0,18.71013712856447,0.035,0.278,0.0022259344243879204,2024,-0.0015920559108448086,LOW
95413,2024-02-12 16:15:00,SHORT,49750.1,49922.3,58.36675127651524,1.0,0.97,0.01875947086046604,2024,-0.0034612995752773233,HIGH
95437,2024-02-12 22:15:00,SHORT,50064.3,50104.2,24.372896307063694,0.575,0.786,0.020427172909435274,2024,-0.0007969750900340996,LOW
95499,2024-02-13 13:45:00,LONG,49543.2,48854.2,35.74450850435425,0.78,0.822,-0.005369333666595484,2024,-0.013907054853138272,Q2
95523,2024-02-13 19:45:00,LONG,49044.9,49696.4,35.17463319214432,0.805,0.798,-0.005083628323072056,2024,0.013283746118352775,Q2
95573,2024-02-14 08:15:00,SHORT,49774.0,51689.5,24.53266509277982,0.555,0.248,0.005968224710835227,2024,-0.038483947442439825,LOW
95683,2024-02-15 11:45:00,SHORT,52359.1,51968.7,34.11950362013128,0.615,0.528,0.004787021213920974,2024,0.007456201500789766,Q2
95718,2024-02-15 20:30:00,LONG,51827.8,51989.0,39.462003469722355,0.545,0.648,-0.007406939253522246,2024,0.0031102998776717725,Q3
95742,2024-02-16 02:30:00,SHORT,52129.3,52036.3,39.58059395722204,0.705,0.28,0.0006209576568303101,2024,0.0017840254904631367,Q3
95766,2024-02-16 08:30:00,LONG,51967.5,52298.6,40.30062721948604,0.455,0.158,0.002159848039262952,2024,0.006371289748400414,Q3
95790,2024-02-16 14:30:00,LONG,52274.4,51982.9,40.57519967987353,0.435,0.714,0.003013391893486582,2024,-0.005576343296144958,Q3
95850,2024-02-17 05:30:00,LONG,51911.8,51775.4,30.39523951554229,0.005,0.004,-0.0008362966206494452,2024,-0.0026275336243397735,Q2
95949,2024-02-18 06:15:00,SHORT,51597.4,51888.1,34.95562686759788,0.325,0.062,-0.0008172023021091777,2024,-0.005634004814196007,Q2
95973,2024-02-18 12:15:00,SHORT,51858.1,51766.9,41.18162660193678,0.25,0.146,0.004171939278871187,2024,0.0017586452261073408,Q3
96107,2024-02-19 21:45:00,LONG,51925.6,51667.1,32.601953544025015,0.65,0.338,-0.0033273223356708446,2024,-0.00497827661115134,Q2
96131,2024-02-20 03:45:00,LONG,51608.9,51869.2,44.70920884568977,0.56,0.69,-0.004193820698970088,2024,0.0050437037022683226,Q3
96155,2024-02-20 09:45:00,SHORT,51792.8,52890.0,39.82021773316736,0.565,0.368,0.001029193334692706,2024,-0.021184411732904904,Q3
96179,2024-02-20 15:45:00,SHORT,51712.7,52131.3,36.768179110711806,1.0,1.0,-0.009890052030232157,2024,-0.008094723346489467,Q2
96203,2024-02-20 21:45:00,SHORT,52052.1,52140.3,42.329451903204834,0.955,0.736,0.002168871638032391,2024,-0.0016944561314529937,Q3
96227,2024-02-21 03:45:00,LONG,52042.5,51599.9,34.012341442044075,0.395,0.094,0.007113705106347541,2024,-0.008504587596675765,Q2
96251,2024-02-21 09:45:00,LONG,51115.4,51218.0,52.137535536829695,0.765,0.872,-0.01304283184883831,2024,0.002007222872167655,HIGH
96275,2024-02-21 15:45:00,LONG,51183.7,51082.0,37.855894267580275,0.425,0.904,-0.003078391367649192,2024,-0.0019869606925641777,Q3
96308,2024-02-22 00:00:00,SHORT,51802.1,51645.4,38.48286619674612,0.85,0.774,0.010579440419197804,2024,0.003024973891019806,Q3
96341,2024-02-22 08:15:00,SHORT,51794.6,51686.3,20.573646697769032,0.275,0.468,0.006937511846843972,2024,0.0020909515663794227,LOW
96365,2024-02-22 14:15:00,LONG,51152.5,51620.8,41.761680228130125,0.8,0.792,-0.007186145925828881,2024,0.009154977762572757,Q3
96391,2024-02-22 20:45:00,SHORT,52024.8,51482.5,32.27293653292837,0.515,0.644,0.009227116257009116,2024,0.010423874767418672,Q2
96440,2024-02-23 09:00:00,LONG,51015.8,50990.1,30.5394632225875,0.17,0.436,-0.00875041167835555,2024,-0.0005037655001000546,Q2
96602,2024-02-25 01:30:00,LONG,51656.5,51704.0,17.083307268379194,0.245,0.112,0.004720522505630727,2024,0.0009195357796211512,LOW
96705,2024-02-26 03:15:00,LONG,51556.5,51467.2,50.87578490565949,0.835,0.298,-0.0022970399727528313,2024,-0.0017320803390455696,HIGH
96839,2024-02-27 12:45:00,SHORT,56842.1,57084.1,30.78553836823188,0.705,0.922,0.012551324871966129,2024,-0.004257407801611834,Q2
96969,2024-02-28 21:15:00,LONG,60556.1,61287.4,30.919704724787717,0.93,0.968,-0.014187433661741628,2024,0.012076405184613986,Q2
97008,2024-02-29 07:00:00,SHORT,63174.0,62984.2,39.19715560225641,0.75,0.872,0.02220571780850509,2024,0.003004400544527858,Q3
97032,2024-02-29 13:00:00,LONG,62833.9,62008.8,11.651110729245795,0.155,0.702,0.006405163853028821,2024,-0.013131446559898376,LOW
97056,2024-02-29 19:00:00,LONG,60954.3,61303.2,41.836439106815476,0.885,0.936,-0.018566225602746185,2024,0.005723960409683881,Q3
97111,2024-03-01 08:45:00,SHORT,61980.0,62291.4,37.381322416701515,0.075,0.444,0.008088454150517186,2024,-0.005024201355275919,Q3
97135,2024-03-01 14:45:00,LONG,62009.7,62402.8,31.81667898843349,0.105,0.526,0.0034354196131228115,2024,0.006339330782119666,Q2
97160,2024-03-01 21:00:00,SHORT,62776.1,62101.6,42.03880195787498,0.625,0.492,0.009270170982081827,2024,0.010744534942438285,Q3
97194,2024-03-02 05:30:00,LONG,61983.3,61832.7,25.107446449188327,0.03,0.192,-0.0075415143552965925,2024,-0.002429686705935402,LOW
97218,2024-03-02 11:30:00,LONG,62040.7,61919.9,13.607423035965493,0.005,0.14,-0.003422283798164816,2024,-0.001947108913987038,LOW
97279,2024-03-03 02:45:00,LONG,61867.9,61927.2,15.556078868423855,0.145,0.002,-0.0019423020150577037,2024,0.000958493823129533,LOW
97403,2024-03-04 09:45:00,SHORT,65383.7,65173.2,47.40256557638805,1.0,0.75,0.02148943416624745,2024,0.003219456837101602,Q3
97435,2024-03-04 17:45:00,SHORT,66935.9,67452.9,44.895093640335226,0.94,0.912,0.022720796469303712,2024,-0.007723807403799755,Q3
97540,2024-03-05 20:00:00,LONG,63107.8,63688.5,67.83958809199602,0.98,1.0,-0.017486883280658828,2024,0.009201715160408018,HIGH
97657,2024-03-07 01:15:00,LONG,66192.3,66106.5,41.451398663871764,0.135,0.528,-0.0038796028899881698,2024,-0.0012962232767255845,Q3
97694,2024-03-07 10:30:00,SHORT,66851.3,67257.3,36.518756013557024,0.455,0.428,0.007425569124099305,2024,-0.00607318032708414,Q2
97852,2024-03-09 02:00:00,LONG,67984.6,68265.4,48.22159728918795,0.4,0.072,-0.003529477291448469,2024,0.0041303471668582056,Q3
97914,2024-03-09 17:30:00,LONG,68273.3,68467.3,27.653872879946896,0.335,0.072,-0.0004253147951718046,2024,0.0028415207701985986,Q2
97958,2024-03-10 04:30:00,SHORT,69632.3,69635.0,47.420978191767865,0.87,0.41,0.010408474207356931,2024,-3.877510867797114e-05,Q3
97982,2024-03-10 10:30:00,SHORT,69741.4,68944.9,27.37814677521431,0.61,0.324,0.008827424395514902,2024,0.011420762990132118,Q2
98026,2024-03-10 21:30:00,LONG,69216.1,67881.0,17.37076382388969,0.185,0.124,-0.0017342995412939965,2024,-0.019288864873923926,LOW
98050,2024-03-11 03:30:00,LONG,68538.0,70900.4,64.9879544399042,0.835,0.754,0.0016814533720046112,2024,0.034468470045813916,HIGH
98077,2024-03-11 10:15:00,SHORT,71834.4,72185.8,92.1789265613188,0.975,0.872,0.03367772757360339,2024,-0.0048918067109909565,HIGH
98255,2024-03-13 06:45:00,SHORT,72798.9,73334.5,50.960773649793566,0.355,0.256,0.014795608991113353,2024,-0.007357254024442757,HIGH
98279,2024-03-13 12:45:00,SHORT,72875.9,73058.8,45.95021449111873,0.445,0.426,0.004045063328111554,2024,-0.002509746020289406,Q3
98329,2024-03-14 01:15:00,LONG,72794.8,73002.3,13.477802043495661,0.03,0.252,0.002985749144714412,2024,0.0028504783308697873,LOW
98374,2024-03-14 12:30:00,LONG,72742.9,70827.3,51.61159389325035,0.65,0.518,-0.0052484249938805246,2024,-0.026333841515804174,HIGH
98398,2024-03-14 18:30:00,LONG,70518.6,71459.0,58.0458953088342,0.85,0.952,-0.019085917928188086,2024,0.013335488793027572,HIGH
98422,2024-03-15 00:30:00,SHORT,71960.9,67038.0,36.677779871955224,0.89,0.698,0.01640119944011058,2024,0.06841076195545073,Q2
98446,2024-03-15 06:30:00,LONG,68658.2,67631.4,74.39604417537272,0.94,0.984,-0.01324876886406385,2024,-0.014955242054117395,HIGH
98470,2024-03-15 12:30:00,LONG,67681.9,68403.1,41.96043434304035,0.625,0.922,-0.01967120509849371,2024,0.010655729227459804,Q3
98494,2024-03-15 18:30:00,SHORT,69303.8,68950.0,24.67009808689853,0.47,0.654,0.027118593828734074,2024,0.005105059174244455,LOW
98535,2024-03-16 04:45:00,LONG,69058.6,69082.8,37.26961163396545,0.25,0.286,-0.00013537393248230575,2024,0.0003504270286394032,Q3
98563,2024-03-16 11:45:00,LONG,68300.1,68431.8,48.35246801537334,0.415,0.472,-0.008974355253879213,2024,0.0019282548634628218,Q3
98587,2024-03-16 17:45:00,LONG,67325.9,66284.0,24.35528217264928,0.21,0.478,-0.014937056306952318,2024,-0.01547547080692563,LOW
98655,2024-03-17 10:45:00,SHORT,67225.3,67652.6,37.21598346075444,0.835,0.646,0.018293606553403896,2024,-0.006356237904479458,Q3
98682,2024-03-17 17:30:00,SHORT,68289.2,68221.5,58.086430208511935,0.69,0.416,0.026838094049486855,2024,0.0009913719885428017,HIGH
98731,2024-03-18 05:45:00,SHORT,68746.5,67899.2,31.425935481828397,0.67,0.46,0.01202717523314613,2024,0.012324991090455557,Q2
98813,2024-03-19 02:15:00,LONG,66209.8,65042.8,40.92640082977602,0.98,0.692,-0.01016079516276496,2024,-0.01762578953568807,Q3
98837,2024-03-19 08:15:00,LONG,63768.6,63207.8,58.18476501382514,0.875,0.842,-0.03236937382590467,2024,-0.008794296879655435,HIGH
98861,2024-03-19 14:15:00,LONG,62620.7,64815.3,21.523253952731185,0.67,0.808,-0.029063425699451886,2024,0.03504591932060814,LOW
98923,2024-03-20 05:45:00,LONG,61596.4,63259.1,34.50659390732962,0.825,0.926,-0.025290906746061572,2024,0.026993460656791583,Q2
98947,2024-03-20 11:45:00,SHORT,63432.0,63649.0,66.36575493845889,0.24,0.474,0.016457014662286676,2024,-0.0034209862529953334,HIGH
98983,2024-03-20 20:45:00,SHORT,67092.2,67696.2,38.91621978324674,1.0,0.91,0.03292106626474025,2024,-0.009002536807557361,Q3
99018,2024-03-21 05:30:00,LONG,66557.3,66803.2,59.94056457127889,0.415,0.408,0.00856466152766766,2024,0.0036945609272009856,HIGH
99053,2024-03-21 14:15:00,LONG,67219.9,65602.1,15.995971058699677,0.13,0.4,0.0024554378665353448,2024,-0.024067277696039245,LOW
99077,2024-03-21 20:15:00,LONG,65638.8,65830.3,42.45915015317083,0.635,0.628,-0.007910861488886315,2024,0.002917481733365022,Q3
99141,2024-03-22 12:15:00,LONG,64544.7,63556.1,77.24787697691966,0.895,0.488,-0.011913883252363833,2024,-0.015316517080410917,HIGH
99165,2024-03-22 18:15:00,LONG,63645.6,63008.0,27.334802578989947,0.47,0.738,-0.01558468877023873,2024,-0.010017974533981903,Q2
99197,2024-03-23 02:15:00,SHORT,63923.2,64212.0,45.08707722037905,0.725,0.136,0.008952585390491779,2024,-0.004517921505807014,Q3
99221,2024-03-23 08:15:00,SHORT,64412.1,64741.0,34.28092469978682,0.605,0.044,0.01291539027658082,2024,-0.005106183465529015,Q2
99259,2024-03-23 17:45:00,SHORT,65701.1,64980.1,48.146693092584385,0.77,0.306,0.0112388777129454,2024,0.0109739410755681,Q3
99303,2024-03-24 04:45:00,LONG,64269.0,65295.3,41.27288529246646,0.2,0.064,-0.01027165208820993,2024,0.01596881855949218,Q3
99327,2024-03-24 10:45:00,SHORT,65137.8,65692.2,59.35078413195513,0.785,0.35,0.007896799270279205,2024,-0.008511187052679,HIGH
99351,2024-03-24 16:45:00,SHORT,65296.0,66207.4,38.08780941871614,0.09,0.188,0.006127274422231096,2024,-0.013957975986277784,Q3
99375,2024-03-24 22:45:00,SHORT,66992.9,66742.1,73.45406363396204,0.97,0.436,0.016806403827239764,2024,0.003743680300449576,HIGH
99399,2024-03-25 04:45:00,LONG,67539.0,66986.2,27.43047063838186,0.59,0.104,0.02072769864359391,2024,-0.00818490057596356,Q2
99423,2024-03-25 10:45:00,SHORT,67058.0,69434.7,24.736458302154556,0.03,0.202,-0.0006825246856363263,2024,-0.03544245280205191,LOW
99447,2024-03-25 16:45:00,SHORT,70214.7,70950.0,81.3327160666005,0.995,0.924,0.024177638656216062,2024,-0.010472166084879704,HIGH
99491,2024-03-26 03:45:00,SHORT,70473.8,70535.0,27.32699865516134,0.24,0.024,0.0022127983935878795,2024,-0.0008684078338332414,Q2
